Order_ID,Customer_ID,Customer_Name,Gender,Age,City,Product_Category,Quantity,Unit_Price,Order_Date,Payment_Method,Email,Discount,Rating,Total_Sales
ORD104255,CUST11602,Crystal Shaw,Male,34.0,Makassar,Books,2,925.88,2024-06-27,Cash,ehenry@example.com,0.02,3.2,1814.72
ORD104256,CUST12534,Marissa Moore,Female,66.0,Medan,Sports,3,375.07,2026-02-14,Cash,brittany15@example.com,0.26,4.3,832.66
ORD104257,CUST10133,Unknown,Male,59.0,Jakarta,Home,8,507.73,2025-04-26,Credit Card,jason05@example.org,0.08,2.1,3736.89
ORD104258,CUST12629,Morgan Warren,Female,32.0,Yogyakarta,Beauty,5,140.73,2025-02-28,Debit Card,kyledavenport@example.com,0.12,2.0,619.21
ORD104259,CUST11450,Christian Johnson,Female,28.0,Denpasar,Books,9,917.77,2025-06-26,Bank Transfer,gregoryroberts@example.com,0.02,4.0,8094.73
ORD104260,CUST12703,Jean Sheppard,Female,62.0,Medan,Fashion,10,276.89,2026-02-04,E-Wallet,ygibson@example.org,0.29,3.8,1965.92
ORD104261,CUST10118,Michael Wiley,Female,38.0,Medan,Beauty,10,506.32,2025-07-09,Cash,ashley54@example.com,0.18,2.9,4151.82
ORD104262,CUST10856,Sarah Harris,Female,46.0,Medan,Electronics,10,643.11,2026-03-24,E-Wallet,daviskyle@example.com,0.25,2.2,4823.33
ORD104263,CUST12480,Amy Schmidt,Female,64.0,Makassar,Sports,2,45.16,2026-03-26,Credit Card,markjohnson@example.org,0.18,2.3,74.06
ORD104264,CUST10229,Alexander Burnett,Male,39.0,Yogyakarta,Beauty,5,818.22,2025-09-05,Credit Card,bday@example.net,0.07,4.5,3804.72
ORD104265,CUST11679,Elizabeth Ayers,Female,45.0,Makassar,Electronics,9,358.79,2025-10-20,Cash,imartinez@example.org,0.17,2.7,2680.16
ORD104266,CUST11609,Stephanie Hayes,Male,49.0,Bandung,Toys,6,310.72,2026-03-10,Credit Card,mcox@example.com,0.14,4.2,1603.32
ORD104267,CUST10531,Roy Salazar,Female,28.0,Makassar,Fashion,2,61.66,2025-03-30,E-Wallet,kennedykatie@example.net,0.15,2.2,104.82
ORD104268,CUST10536,Cameron Miller,Female,44.0,Denpasar,Home,5,915.3,2026-01-08,Credit Card,yallen@example.net,0.16,3.0,3844.26
ORD104270,CUST12420,Dillon Thomas,Female,20.0,Yogyakarta,Beauty,8,774.02,2026-04-10,E-Wallet,ramirezcatherine@example.org,0.23,4.7,4767.96
ORD104271,CUST10916,Shannon Carpenter,Female,34.0,Denpasar,Toys,6,774.57,2026-05-27,Bank Transfer,xmurray@example.com,0.1,3.9,4182.68
ORD104272,CUST11356,Rebecca Robinson,Female,44.0,Medan,Toys,3,333.61,2025-10-10,Cash,martinharris@example.com,0.05,4.4,950.79
ORD104273,CUST11330,Sierra Thomas,Male,28.0,Yogyakarta,Beauty,1,86.88,2024-11-03,Cash,christopher49@example.org,0.15,4.0,73.85
ORD104274,CUST11754,Donald Carter,Female,28.0,Surabaya,Toys,3,623.06,2025-08-25,Cash,olsenbenjamin@example.com,0.17,2.6,1551.42
ORD104275,CUST12310,Peter Perry,Male,27.0,Jakarta,Toys,5,680.25,2025-12-27,Debit Card,johnsondanny@example.net,0.18,3.7,2789.02
ORD104276,CUST10242,Barbara Campbell,Female,66.0,Jakarta,Home,6,272.86,2025-11-19,Cash,chadwarner@example.org,0.13,3.9,1424.33
ORD104277,CUST11311,Matthew Stone,Female,38.0,Surabaya,Toys,3,286.45,2024-09-21,Cash,cherylcarter@example.net,0.12,2.4,756.23
ORD104278,CUST11975,Janice Williams,Female,63.0,Surabaya,Home,4,677.34,2025-11-13,Debit Card,iprice@example.com,0.18,3.5,2221.68
ORD104279,CUST11780,Samantha Brandt,Male,19.0,Bandung,Electronics,7,74.97,2025-04-21,Cash,kristinwalker@example.org,0.04,2.4,503.8
ORD104280,CUST11080,Joseph Santiago,Female,22.0,Jakarta,Sports,1,400.88,2025-08-02,Cash,ian59@example.net,0.07,3.0,372.82
ORD104281,CUST10736,Karla Hicks,Female,40.0,Denpasar,Toys,8,192.91,2025-09-06,Debit Card,williamsteele@example.org,0.04,3.6,1481.55
ORD104282,CUST12511,Gerald Herring,Male,48.0,Jakarta,Toys,9,45.86,2026-02-14,E-Wallet,scott41@example.com,0.03,1.2,400.36
ORD104283,CUST12775,Christopher Williams,Male,21.0,Denpasar,Toys,4,206.32,2024-08-04,Bank Transfer,tvalentine@example.net,0.25,2.2,618.96
ORD104284,CUST11719,Kenneth Hines,Female,21.0,Makassar,Fashion,2,531.5,2025-11-14,Credit Card,reillydaniel@example.org,0.09,3.5,967.33
ORD104285,CUST12267,Beth Lee,Male,64.0,Surabaya,Books,4,91.73,2025-02-02,Credit Card,teresalawrence@example.net,0.14,1.1,315.55
ORD104286,CUST12963,Ashley Sanchez,Female,49.0,Medan,Toys,4,930.15,2025-10-04,E-Wallet,joypeters@example.org,0.15,2.8,3162.51
ORD104287,CUST11547,Julian Bates,Female,40.0,Bandung,Home,7,345.36,2025-10-28,Bank Transfer,tara81@example.net,0.29,3.5,1716.44
ORD104288,CUST12066,Gregory Ross,Male,57.0,Bandung,Toys,1,211.99,2025-03-14,Bank Transfer,lisahamilton@example.net,0.27,1.8,154.75
ORD104289,CUST11564,Julie Cox,Male,54.0,Bandung,Home,2,112.34,2024-10-17,Debit Card,williamskristopher@example.org,0.02,1.9,220.19
ORD104290,CUST10555,Hannah Garcia,Male,62.0,Surabaya,Fashion,1,539.67,2025-05-12,Credit Card,mwilliams@example.net,0.22,1.8,420.94
ORD104291,CUST11290,Megan Harris,Female,65.0,Yogyakarta,Electronics,2,314.77,2025-08-16,E-Wallet,davidanderson@example.com,0.2,1.1,503.63
ORD104292,CUST11731,Christopher Higgins,Male,42.0,Medan,Home,7,254.15,2026-04-07,Credit Card,willisjason@example.net,0.13,2.3,1547.77
ORD104293,CUST12077,Dawn Evans,Female,45.0,Surabaya,Electronics,2,747.62,2024-09-16,E-Wallet,karenlester@example.com,0.09,4.8,1360.67
ORD104294,CUST11045,Melissa Esparza,Male,47.0,Makassar,Toys,9,984.15,2025-09-27,Cash,copelandadam@example.com,0.22,2.8,6908.73
ORD104295,CUST11790,Anthony Brown,Female,70.0,Medan,Fashion,1,178.39,2024-11-28,Bank Transfer,andrewsluis@example.net,0.08,1.7,164.12
ORD104296,CUST11480,Krystal Rich,Male,47.0,Medan,Toys,1,161.89,2024-10-14,Credit Card,amytaylor@example.net,0.22,1.6,126.27
ORD104297,CUST12292,Adam Case,Male,55.0,Makassar,Toys,9,184.83,2025-01-09,Cash,chelsea23@example.net,0.08,4.8,1530.39
ORD104298,CUST10339,Robert Welch,Female,61.0,Makassar,Home,5,831.0,2026-01-09,Cash,jonathan24@example.net,0.11,3.3,3697.95
ORD104299,CUST11613,William Anderson,Female,37.0,Medan,Home,10,279.92,2026-01-20,Bank Transfer,lewissara@example.org,0.25,1.6,2099.4
ORD104300,CUST11518,Wayne Melton,Male,37.0,Yogyakarta,Fashion,10,10.88,2026-05-27,Cash,seaton@example.net,0.08,2.5,100.1
ORD104301,CUST10039,David Boyd,Male,50.0,Denpasar,Beauty,9,368.65,2024-08-23,E-Wallet,peter04@example.net,0.08,3.0,3052.42
ORD104302,CUST12806,Timothy Lowe,Female,42.0,Medan,Electronics,6,765.68,2025-11-28,Cash,dlopez@example.org,0.04,3.7,4410.32
ORD104303,CUST12629,Pamela Hammond,Female,20.0,Makassar,Fashion,4,426.4,2025-02-16,Cash,cwilson@example.org,0.04,3.8,1637.38
ORD104304,CUST10315,Roy Kim,Female,48.0,Makassar,Electronics,1,798.47,2026-05-12,E-Wallet,kimtyler@example.com,0.09,2.0,726.61
ORD104305,CUST11695,Brandon Hammond,Male,32.0,Makassar,Home,7,47.68,2024-08-16,Credit Card,roy41@example.net,0.07,4.0,310.4
ORD104306,CUST10360,Charles Henry,Female,35.0,Bandung,Beauty,10,619.99,2024-06-25,Bank Transfer,christopher06@example.com,0.24,4.4,4711.92
ORD104307,CUST12940,Robert Lewis,Male,26.0,Yogyakarta,Sports,8,348.58,2025-06-25,E-Wallet,johnlewis@example.net,0.19,3.0,2258.8
ORD104308,CUST11455,John Lowe,Male,45.0,Medan,Sports,9,341.76,2024-07-12,Cash,michelle86@example.net,0.03,1.3,2983.56
ORD104309,CUST11332,Micheal Mclean,Female,44.0,Makassar,Beauty,6,744.0,2025-04-28,Credit Card,kaitlynjenkins@example.org,0.03,4.4,4330.08
ORD104310,CUST11236,Susan Smith,Male,54.0,Surabaya,Beauty,7,561.88,2025-05-20,Debit Card,rmiller@example.net,0.17,2.6,3264.52
ORD104311,CUST11518,Vickie Walker,Female,25.0,Makassar,Beauty,7,641.03,2026-05-28,Credit Card,gibsonnicole@example.com,0.1,4.5,4038.49
ORD104312,CUST11702,Veronica Pratt,Male,29.0,Surabaya,Home,2,222.99,2025-12-17,Bank Transfer,christina06@example.org,0.18,4.7,365.7
ORD104313,CUST11656,Valerie Hernandez,Male,55.0,Surabaya,Electronics,9,152.85,2024-10-25,Debit Card,chelsea50@example.org,0.12,3.6,1210.57
ORD104314,CUST11278,Mark Oneill,Female,55.0,Medan,Sports,7,904.02,2026-05-20,Bank Transfer,lewissteven@example.org,0.14,3.1,5442.2
ORD104315,CUST12485,Unknown,Female,65.0,Surabaya,Electronics,10,754.9,2025-07-25,Cash,josephrodriguez@example.net,0.15,2.7,6416.65
ORD104316,CUST12569,Patrick Carlson,Male,34.0,Makassar,Fashion,4,63.16,2026-03-30,E-Wallet,simpsonbradley@example.com,0.05,3.3,240.01
ORD104317,CUST12308,Zachary Fuller,Male,45.0,Bandung,Fashion,3,184.53,2025-06-08,Debit Card,taylorwebb@example.org,0.1,1.0,498.23
ORD104318,CUST12402,Alexander Mora,Male,25.0,Medan,Beauty,2,138.47,2025-07-30,Debit Card,jeremy75@example.org,0.08,4.9,254.78
ORD104319,CUST11742,Terri Lopez,Male,47.0,Makassar,Books,10,95.02,2024-09-18,Credit Card,wagnerkevin@example.org,0.25,4.3,712.65
ORD104320,CUST11591,Cynthia King,Male,44.0,Yogyakarta,Fashion,6,669.02,2025-04-26,Debit Card,achavez@example.net,0.07,1.8,3733.13
ORD104321,CUST10845,Stephanie Bright,Female,49.0,Medan,Home,7,192.62,2025-01-10,E-Wallet,unknown@example.com,0.13,3.5,1173.06
ORD104322,CUST11268,Ashley Richmond,Male,18.0,Yogyakarta,Home,5,170.37,2025-05-17,Credit Card,unknown@example.com,0.18,4.4,698.52
ORD104323,CUST11921,Jennifer Thompson,Male,19.0,Surabaya,Toys,1,221.0,2024-08-30,Debit Card,wilsonpaul@example.com,0.22,2.2,172.38
ORD104324,CUST12846,Allison Davis,Female,31.0,Makassar,Toys,9,178.24,2025-12-26,Bank Transfer,hholt@example.com,0.13,1.5,1395.62
ORD104325,CUST10332,Madison Chapman,Male,44.0,Denpasar,Books,4,788.11,2025-08-29,Debit Card,jefferythompson@example.com,0.25,1.1,2364.33
ORD104326,CUST12813,David Brown,Female,70.0,Makassar,Books,4,835.63,2025-08-29,Cash,hollymejia@example.net,0.16,2.3,2807.72
ORD104327,CUST12303,John White,Female,30.0,Makassar,Books,7,966.75,2026-04-21,Credit Card,robinsonkevin@example.net,0.2,3.8,5413.8
ORD104328,CUST10322,Francisco Anderson,Female,49.0,Yogyakarta,Sports,2,657.58,2025-09-07,Credit Card,moralesbrent@example.com,0.05,4.2,1249.4
ORD104329,CUST11611,Timothy Ortega,Male,43.0,Makassar,Books,4,639.36,2026-04-07,Cash,shortdanielle@example.org,0.13,2.2,2224.97
ORD104330,CUST10649,Marc Bowman,Female,38.0,Denpasar,Sports,3,509.58,2025-06-03,Bank Transfer,christinemooney@example.com,0.2,2.3,1222.99
ORD104331,CUST12504,Anita Foster,Male,63.0,Surabaya,Books,4,205.05,2024-11-01,Cash,michelle37@example.com,0.21,2.1,647.96
ORD104332,CUST10896,Gary Patel,Female,58.0,Makassar,Fashion,1,833.44,2026-05-16,Credit Card,valerie91@example.com,0.15,3.6,708.42
ORD104333,CUST10517,Justin Brown,Female,62.0,Bandung,Beauty,3,711.94,2025-01-05,E-Wallet,marcmcmillan@example.net,0.22,4.3,1665.94
ORD104334,CUST12997,Jacqueline Jackson,Male,21.0,Bandung,Beauty,10,633.2,2024-07-04,Cash,bellshaun@example.net,0.01,2.8,6268.68
ORD104335,CUST12872,Terry Rocha,Female,39.0,Surabaya,Home,1,458.8,2024-07-23,Cash,alicia07@example.com,0.02,2.2,449.62
ORD104336,CUST10656,Mark Baker,Male,50.0,Denpasar,Fashion,9,605.61,2025-05-17,Credit Card,tiffany80@example.net,0.15,4.6,4632.92
ORD104337,CUST11913,Kyle Thompson,Female,49.0,Medan,Home,2,331.37,2026-02-25,Cash,aanderson@example.net,0.08,1.4,609.72
ORD104338,CUST11442,Karen Smith,Female,44.0,Yogyakarta,Home,7,727.25,2024-09-07,Debit Card,jacob77@example.org,0.12,3.0,4479.86
ORD104339,CUST11585,Latoya Thompson,Male,54.0,Makassar,Home,3,959.01,2026-02-06,Bank Transfer,cabrerarobert@example.com,0.21,3.8,2272.85
ORD104340,CUST10537,Trevor Allen,Female,53.0,Yogyakarta,Home,10,668.08,2024-07-28,Cash,whiterachel@example.com,0.01,4.1,6613.99
ORD104341,CUST11049,Diane Griffin,Female,47.0,Medan,Toys,4,672.55,2026-04-16,E-Wallet,ylloyd@example.com,0.22,4.5,2098.36
ORD104342,CUST12222,Vanessa Hamilton,Female,39.0,Makassar,Home,2,723.22,2025-07-30,Credit Card,erin92@example.org,0.07,4.1,1345.19
ORD104343,CUST10371,Christian Lopez,Female,56.0,Bandung,Books,1,708.5,2024-08-16,E-Wallet,lopezsummer@example.com,0.17,4.0,588.05
ORD104344,CUST12312,Briana Thomas,Female,66.0,Denpasar,Toys,9,191.57,2025-04-05,Debit Card,leblancanthony@example.org,0.28,2.5,1241.37
ORD104345,CUST11167,Tricia Anderson,Male,27.0,Makassar,Beauty,1,924.06,2025-04-09,Credit Card,hayesrachel@example.com,0.17,2.7,766.97
ORD104346,CUST10942,Richard Brandt,Female,20.0,Makassar,Sports,2,564.11,2026-01-11,E-Wallet,westjames@example.com,0.1,3.1,1015.4
ORD104347,CUST10120,Melissa Mcknight,Male,58.0,Makassar,Fashion,8,140.13,2026-01-30,Cash,nguyendonna@example.net,0.2,4.8,896.83
ORD104348,CUST12367,Adam Morales,Female,43.0,Yogyakarta,Beauty,2,943.79,2026-05-28,E-Wallet,matthew91@example.org,0.05,4.9,1793.2
ORD104349,CUST12650,Patricia Wright,Female,32.0,Bandung,Toys,8,168.07,2026-02-09,Bank Transfer,gutierrezdanielle@example.com,0.01,3.0,1331.11
ORD104350,CUST11885,Justin Moreno,Male,55.0,Makassar,Books,7,364.79,2025-07-25,Credit Card,jonesadam@example.com,0.14,2.4,2196.04
ORD104351,CUST10794,Derrick Ross,Female,49.0,Medan,Electronics,6,492.93,2025-11-03,Bank Transfer,pooledeborah@example.org,0.09,2.0,2691.4
ORD104352,CUST11608,William Martinez,Female,64.0,Denpasar,Electronics,8,205.22,2026-04-12,Cash,davidcamacho@example.org,0.07,4.8,1526.84
ORD104353,CUST12252,Monica Terry,Female,65.0,Surabaya,Books,6,274.19,2024-08-16,Credit Card,unknown@example.com,0.13,4.0,1431.27
ORD104354,CUST10511,Alexandra Ramos,Male,28.0,Bandung,Fashion,9,968.27,2024-06-16,Credit Card,charlesjones@example.org,0.13,1.5,7581.55
ORD104355,CUST11719,David Alvarez,Male,38.0,Bandung,Beauty,10,801.8,2025-09-16,Cash,jasonthompson@example.com,0.13,4.6,6975.66
ORD104356,CUST11253,Derek Brooks,Male,23.0,Yogyakarta,Home,1,565.73,2024-09-11,E-Wallet,jonathan09@example.org,0.15,1.5,480.87
ORD104357,CUST10054,Pamela Fox,Male,19.0,Jakarta,Sports,6,610.35,2025-07-08,Credit Card,nmcintosh@example.net,0.14,4.9,3149.41
ORD104358,CUST11312,Elizabeth Knapp,Female,43.0,Medan,Toys,1,453.49,2025-03-20,Debit Card,robinmoore@example.net,0.16,3.5,380.93
ORD104359,CUST12345,Stacy King MD,Male,70.0,Denpasar,Books,8,286.64,2025-02-02,Credit Card,waltermacias@example.org,0.25,3.2,1719.84
ORD104360,CUST12176,Daniel Navarro,Female,54.0,Medan,Beauty,5,109.11,2025-01-30,Credit Card,janet10@example.org,0.03,3.1,529.18
ORD104361,CUST11435,Brianna Wiley,Female,26.0,Makassar,Sports,3,113.66,2025-05-05,Bank Transfer,xdennis@example.com,0.29,3.6,242.1
ORD104362,CUST10355,Sara Becker,Male,30.0,Yogyakarta,Home,3,361.67,2025-04-08,Cash,jeremiahhall@example.com,0.02,2.2,1063.31
ORD104363,CUST12366,Eddie Little,Female,22.0,Yogyakarta,Fashion,1,579.93,2025-06-01,Bank Transfer,james33@example.net,0.05,3.3,550.93
ORD104364,CUST10149,Robin Wilkins,Male,66.0,Yogyakarta,Fashion,10,626.73,2025-12-20,Debit Card,wpugh@example.com,0.25,3.2,4700.48
ORD104365,CUST11595,Julia Crane,Female,20.0,Makassar,Beauty,8,680.98,2026-01-21,Debit Card,agordon@example.org,0.3,4.4,3813.49
ORD104366,CUST10291,Jose Curtis,Male,67.0,Yogyakarta,Home,9,579.35,2025-10-19,Credit Card,sean17@example.net,0.1,3.6,4692.74
ORD104367,CUST12254,Michael Morgan,Male,52.0,Medan,Home,10,613.83,2025-03-30,Bank Transfer,unknown@example.com,0.29,3.7,4358.19
ORD104368,CUST10806,Alyssa Hall,Female,33.0,Surabaya,Books,4,26.24,2025-03-08,Cash,millercatherine@example.org,0.03,3.7,101.81
ORD104369,CUST12891,Matthew Jones,Male,29.0,Medan,Toys,10,873.23,2025-07-31,E-Wallet,cathyburnett@example.org,0.25,2.0,6549.22
ORD104370,CUST11427,Shawn Abbott,Female,53.0,Jakarta,Sports,3,878.07,2025-11-09,Bank Transfer,kennethjones@example.net,0.14,1.5,2265.42
ORD104371,CUST11925,Brian Wall,Female,21.0,Bandung,Beauty,4,825.78,2026-03-23,E-Wallet,michelleguerra@example.com,0.03,2.6,3204.03
ORD104372,CUST12885,John Williams,Male,66.0,Jakarta,Toys,8,495.83,2025-02-24,Debit Card,bobby48@example.com,0.18,1.2,3252.64
ORD104373,CUST11819,Elizabeth Adams,Female,69.0,Medan,Home,3,533.01,2025-08-15,Credit Card,gmartin@example.net,0.29,2.4,1135.31
ORD104374,CUST12784,Jennifer Jenkins,Male,31.0,Medan,Electronics,10,753.64,2024-11-25,E-Wallet,christopher66@example.com,0.06,2.8,7084.22
ORD104375,CUST12636,Amanda Lloyd,Male,35.0,Yogyakarta,Sports,9,484.76,2025-04-05,E-Wallet,unknown@example.com,0.18,3.6,3577.53
ORD104376,CUST11907,Steven Callahan,Male,44.0,Medan,Home,3,381.12,2025-03-15,Cash,csparks@example.org,0.1,4.4,1029.02
ORD104377,CUST10389,Natalie Moore,Female,38.0,Surabaya,Beauty,8,948.29,2025-04-27,Bank Transfer,emendoza@example.net,0.21,4.1,5993.19
ORD104378,CUST11218,Kathryn Sherman,Male,38.0,Surabaya,Books,6,446.19,2024-07-12,E-Wallet,lauren08@example.net,0.09,3.6,2436.2
ORD104379,CUST10461,Daniel Ortiz,Female,24.0,Yogyakarta,Electronics,10,575.58,2025-10-04,Credit Card,cheryl17@example.net,0.01,3.0,5698.24
ORD104380,CUST10952,David Bautista,Female,22.0,Bandung,Beauty,7,478.94,2026-02-12,E-Wallet,alexiscardenas@example.org,0.07,2.1,3117.9
ORD104381,CUST11509,Brianna Roberts,Male,60.0,Medan,Toys,7,496.97,2026-05-29,Cash,wandajames@example.org,0.01,1.0,3444.0
ORD104382,CUST10859,Andrea Hall,Male,55.0,Surabaya,Home,10,546.87,2025-08-05,E-Wallet,salazarmichael@example.org,0.15,2.3,4648.39
ORD104383,CUST12086,William Buchanan,Female,21.0,Surabaya,Books,1,181.59,2025-11-18,Bank Transfer,jamesdavid@example.org,0.15,4.0,154.35
ORD104384,CUST10847,Donald Johnson,Male,33.0,Bandung,Sports,6,379.94,2026-01-01,Bank Transfer,richardreid@example.org,0.21,1.6,1800.92
ORD104385,CUST11298,Michele Mann,Female,64.0,Medan,Toys,6,454.81,2024-12-04,Cash,sparkskendra@example.org,0.1,4.8,2455.97
ORD104386,CUST10031,Amy Vargas,Male,69.0,Surabaya,Home,3,405.42,2025-09-07,Debit Card,abigail07@example.net,0.16,2.9,1021.66
ORD104387,CUST12752,Courtney Small,Female,67.0,Surabaya,Books,7,114.55,2026-03-23,Cash,montgomeryadam@example.org,0.16,4.6,673.55
ORD104388,CUST11028,Darren Coleman,Female,44.0,Makassar,Toys,7,582.11,2025-09-03,Debit Card,heather45@example.org,0.14,4.8,3504.3
ORD104389,CUST12804,Elizabeth Thomas,Female,59.0,Bandung,Beauty,4,634.43,2024-07-18,Cash,johnsonkevin@example.com,0.01,4.0,2512.34
ORD104390,CUST10776,David Morgan,Male,68.0,Denpasar,Fashion,3,416.14,2025-05-02,Debit Card,lford@example.org,0.03,3.9,1210.97
ORD104391,CUST10720,Daniel Bailey,Male,26.0,Denpasar,Toys,5,94.83,2026-05-20,Credit Card,anthonyray@example.com,0.24,4.5,360.35
ORD104392,CUST12375,Nicole Barnes,Female,64.0,Jakarta,Sports,7,189.5,2024-09-11,Bank Transfer,aaron17@example.net,0.07,2.1,1233.64
ORD104393,CUST12511,Lisa Rios,Male,38.0,Denpasar,Sports,6,281.81,2024-11-17,Debit Card,jenningsrichard@example.net,0.25,1.3,1268.14
ORD104394,CUST11648,Karen Warner,Male,19.0,Surabaya,Fashion,1,55.91,2026-04-21,Cash,jimenezjulia@example.com,0.07,1.6,52.0
ORD104395,CUST12509,Unknown,Male,37.0,Medan,Sports,8,194.83,2025-11-02,Cash,benjaminbrian@example.com,0.2,4.8,1246.91
ORD104396,CUST12064,Ronald Flynn,Female,59.0,Surabaya,Electronics,6,445.81,2025-04-02,Debit Card,yjohnson@example.net,0.13,1.6,2327.13
ORD104397,CUST12212,Brandy Obrien,Female,52.0,Bandung,Beauty,6,64.38,2025-01-19,Bank Transfer,sbuckley@example.net,0.13,4.8,336.06
ORD104398,CUST12807,Jennifer Clark,Male,31.0,Jakarta,Sports,4,301.57,2025-01-11,Debit Card,rhall@example.net,0.12,4.4,1061.53
ORD104399,CUST12667,Jacob Dunlap,Female,43.0,Medan,Books,9,442.17,2024-09-19,Debit Card,steven28@example.org,0.16,2.6,3342.81
ORD104400,CUST12270,Anthony Barnett,Female,42.0,Jakarta,Electronics,2,399.64,2025-01-08,E-Wallet,tmorales@example.net,0.07,1.6,743.33
ORD104401,CUST10059,Christine Velazquez,Male,31.0,Makassar,Beauty,7,967.61,2024-07-06,Bank Transfer,jdunn@example.com,0.05,3.4,6434.61
ORD104402,CUST12735,Robert Booker,Female,36.0,Denpasar,Electronics,9,826.24,2026-03-23,Credit Card,joshua19@example.net,0.09,2.7,6766.91
ORD104403,CUST10912,Kim Bryan,Male,32.0,Jakarta,Electronics,4,257.86,2025-05-22,Credit Card,lucerokaitlyn@example.org,0.2,2.6,825.15
ORD104404,CUST10589,Eric Aguilar,Female,41.0,Yogyakarta,Home,4,769.76,2024-07-23,Bank Transfer,brownjessica@example.org,0.13,1.3,2678.76
ORD104405,CUST12521,Angela Norris,Female,27.0,Surabaya,Sports,1,535.75,2025-12-09,Bank Transfer,omassey@example.net,0.1,1.3,482.18
ORD104406,CUST12159,Bryan Boyle,Female,23.0,Jakarta,Beauty,2,635.69,2025-10-03,E-Wallet,andrew65@example.org,0.15,4.0,1080.67
ORD104407,CUST10026,Tony Chase,Female,44.0,Denpasar,Electronics,1,186.74,2024-09-13,Credit Card,coreytrujillo@example.net,0.12,2.8,164.33
ORD104408,CUST12598,Cameron Luna,Male,70.0,Makassar,Beauty,10,661.82,2026-03-18,Debit Card,emily86@example.net,0.06,4.6,6221.11
ORD104409,CUST11593,Kathryn Johnson,Female,52.0,Denpasar,Home,5,77.23,2025-08-21,Bank Transfer,michaelwest@example.net,0.01,4.9,382.29
ORD104410,CUST10312,Joseph Wilson,Female,40.0,Jakarta,Toys,4,849.13,2024-08-20,Debit Card,jwatkins@example.net,0.04,4.6,3260.66
ORD104411,CUST12150,Amber Wright,Male,40.0,Bandung,Books,5,157.11,2024-11-04,Bank Transfer,garyrivera@example.org,0.06,4.4,738.42
ORD104412,CUST12631,Kimberly Thomas,Male,61.0,Medan,Toys,1,463.61,2025-11-06,Debit Card,rebeccasanders@example.org,0.24,3.5,352.34
ORD104413,CUST12699,Garrett Medina,Male,40.0,Makassar,Books,6,28.86,2026-04-21,Credit Card,tsanchez@example.net,0.07,4.4,161.04
ORD104414,CUST11392,Marcus Gonzales,Male,32.0,Makassar,Fashion,7,447.28,2025-08-06,Credit Card,amandaoconnor@example.com,0.08,3.0,2880.48
ORD104415,CUST11298,Johnathan Flowers,Female,34.0,Makassar,Toys,2,258.45,2025-09-06,Credit Card,kathleenthompson@example.com,0.17,1.7,429.03
ORD104416,CUST12372,Drew Alvarez,Male,28.0,Jakarta,Toys,9,696.53,2025-01-04,Debit Card,rpierce@example.org,0.09,3.0,5704.58
ORD104417,CUST10742,Derek Allen,Male,50.0,Denpasar,Toys,9,76.86,2025-04-20,Bank Transfer,hornemark@example.org,0.24,1.6,525.72
ORD104418,CUST10493,Dakota Anderson,Male,44.0,Denpasar,Beauty,8,873.57,2025-10-16,Debit Card,william07@example.net,0.16,2.3,5870.39
ORD104419,CUST11955,Michael Carter,Male,63.0,Surabaya,Home,1,851.78,2024-08-25,Cash,xkennedy@example.net,0.23,1.3,655.87
ORD104420,CUST12819,Darrell Li,Male,41.0,Jakarta,Books,10,298.87,2025-01-19,Debit Card,jessicachristensen@example.com,0.02,2.9,2928.93
ORD104421,CUST10982,Marissa Gray,Male,50.0,Bandung,Home,10,400.45,2025-06-08,Credit Card,kylefreeman@example.com,0.05,4.0,3804.27
ORD104422,CUST11053,Sara Ramirez,Male,56.0,Denpasar,Sports,4,484.42,2024-10-30,Bank Transfer,troyrandall@example.com,0.12,1.6,1705.16
ORD104423,CUST10079,Mallory Mcmahon,Male,32.0,Jakarta,Sports,9,758.73,2026-04-28,E-Wallet,griffinmark@example.com,0.22,3.6,5326.28
ORD104424,CUST11007,Joseph Gray,Male,55.0,Makassar,Electronics,2,291.04,2025-11-27,Cash,trobles@example.net,0.12,2.3,512.23
ORD104425,CUST11116,Robert Moore,Female,60.0,Jakarta,Home,1,336.04,2025-02-11,Cash,amandapage@example.net,0.02,1.1,329.32
ORD104426,CUST10866,Kelly Gonzalez,Female,49.0,Surabaya,Electronics,6,122.33,2026-04-09,Credit Card,alice50@example.org,0.04,3.5,704.62
ORD104427,CUST12345,Teresa Pham,Male,54.0,Jakarta,Books,8,256.87,2025-03-26,Credit Card,bailey66@example.net,0.08,2.9,1890.56
ORD104428,CUST10041,Sara Charles,Male,30.0,Makassar,Home,8,939.96,2026-05-08,Bank Transfer,courtneylong@example.org,0.26,2.6,5564.56
ORD104429,CUST12171,Alexander Terrell,Female,39.0,Makassar,Beauty,9,689.37,2026-01-12,Debit Card,kgolden@example.com,0.27,2.9,4529.16
ORD104430,CUST10021,Matthew Rogers,Female,26.0,Surabaya,Beauty,5,600.88,2026-02-23,E-Wallet,selliott@example.net,0.12,3.9,2643.87
ORD104431,CUST11079,Kayla Miller,Male,27.0,Jakarta,Sports,5,851.95,2024-12-11,Credit Card,woodkarina@example.org,0.24,3.2,3237.41
ORD104432,CUST12053,Gloria Ball,Male,40.0,Yogyakarta,Toys,4,439.17,2025-05-15,Debit Card,jack58@example.org,0.18,4.2,1440.48
